# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (cubico) | Input: 100.00 nm | Optimized: 80.66 nm
# Layer 2: SiC | Input: 1480.00 nm | Optimized: 1488.88 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
7.630000000000000000e+02	2.594082049458809536e+01
7.640000000000000000e+02	2.534296345002466921e+01
7.650000000000000000e+02	2.472225528414566753e+01
7.660000000000000000e+02	2.408377636725348125e+01
7.670000000000000000e+02	2.343278387669795038e+01
7.680000000000000000e+02	2.277471552312055536e+01
7.690000000000000000e+02	2.211519872391893671e+01
7.700000000000000000e+02	2.146001807512694981e+01
7.710000000000000000e+02	2.081507533203516047e+01
7.720000000000000000e+02	2.018634213605458427e+01
7.730000000000000000e+02	1.957980551340235209e+01
7.740000000000000000e+02	1.900140646312727455e+01
7.750000000000000000e+02	1.845697228304358362e+01
7.760000000000000000e+02	1.795215107261890353e+01
7.770000000000000000e+02	1.749233247508415801e+01
7.780000000000000000e+02	1.708252553961470710e+01
7.790000000000000000e+02	1.672727323471211136e+01
7.800000000000000000e+02	1.643057798756999688e+01
7.810000000000000000e+02	1.619583391582230902e+01
7.820000000000000000e+02	1.602576807732630826e+01
7.830000000000000000e+02	1.592239286625677508e+01
7.840000000000000000e+02	1.588697136604008264e+01
7.850000000000000000e+02	1.591999732323542105e+01
7.860000000000000000e+02	1.602121364099825485e+01
7.870000000000000000e+02	1.618964957048557807e+01
7.880000000000000000e+02	1.642361345461361566e+01
7.890000000000000000e+02	1.672071843619882614e+01
7.900000000000000000e+02	1.707792388266189576e+01
7.910000000000000000e+02	1.749158811793747859e+01
7.920000000000000000e+02	1.795753081915373173e+01
7.930000000000000000e+02	1.847110315292205840e+01
7.940000000000000000e+02	1.902726354227274541e+01
7.950000000000000000e+02	1.962065679962600839e+01
7.960000000000000000e+02	2.024568010158099085e+01
7.970000000000000000e+02	2.089655485391246259e+01
7.980000000000000000e+02	2.156744715939371559e+01
7.990000000000000000e+02	2.225255102373979810e+01
8.000000000000000000e+02	2.294615916394149124e+01
8.010000000000000000e+02	2.364272563473427624e+01
8.020000000000000000e+02	2.433691966905387716e+01
8.030000000000000000e+02	2.502367049059019166e+01
8.040000000000000000e+02	2.569820317632382256e+01
8.050000000000000000e+02	2.635606591529354148e+01
8.060000000000000000e+02	2.699314016347824463e+01
8.070000000000000000e+02	2.760560600351647764e+01
8.080000000000000000e+02	2.818996781250729455e+01
8.090000000000000000e+02	2.874307202423827334e+01
8.100000000000000000e+02	2.926210682499558757e+01
8.110000000000000000e+02	2.974459815589598222e+01
8.120000000000000000e+02	3.018840273464984847e+01
8.130000000000000000e+02	3.059169875970178865e+01
8.140000000000000000e+02	3.095297490717155142e+01
8.150000000000000000e+02	3.127101816904006171e+01
8.160000000000000000e+02	3.154490140865736691e+01
8.170000000000000000e+02	3.177399924312552670e+01
8.180000000000000000e+02	3.195798835059251886e+01
8.190000000000000000e+02	3.209678108080015591e+01
8.200000000000000000e+02	3.219050530242057562e+01
8.210000000000000000e+02	3.223949061862508358e+01
8.220000000000000000e+02	3.224425585349067802e+01
8.230000000000000000e+02	3.220549784876794774e+01
8.240000000000000000e+02	3.212408156988705343e+01
8.250000000000000000e+02	3.200103148568157962e+01
8.260000000000000000e+02	3.183752415735512642e+01
8.270000000000000000e+02	3.163488192534162025e+01
8.280000000000000000e+02	3.139456797795279996e+01
8.290000000000000000e+02	3.111818775354851496e+01
8.300000000000000000e+02	3.080748921534818052e+01
8.310000000000000000e+02	3.046435946470757372e+01
8.320000000000000000e+02	3.009082138790414973e+01
8.330000000000000000e+02	2.968903033431702454e+01
8.340000000000000000e+02	2.926127064545445577e+01
8.350000000000000000e+02	2.880995184988115554e+01
8.360000000000000000e+02	2.833760433737452189e+01
8.370000000000000000e+02	2.784687432687454844e+01
